oecd_name,oecd_date,iso3c,iso2c,country,fert_consumption,year
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,80.5039539899353,2005
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,83.6669059583632,2004
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,78.9483368719037,2003
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,83.1063829787234,2002
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,81.369625520111,2001
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,77.3075916230366,2000
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,57.8602988953866,1999
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,77.8371040723982,1998
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,69.2903225806452,1997
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,76.4610431423052,1996
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,69.0616570327553,1995
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,63.4567584881486,1994
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,61.6869398207426,1993
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1992
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1991
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1990
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1989
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1988
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1987
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1986
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1985
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1984
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1983
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1982
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1981
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1980
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1979
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1978
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1977
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1976
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1975
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1974
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1973
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1972
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1971
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1970
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1969
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1968
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1967
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1966
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1965
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1964
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1963
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1962
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1961
SLOVAK REPUBLIC,14 December 2000,SVK,SK,Slovak Republic,NA,1960
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,2020
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,2019
SLOVENIA,21 July 2010,SVN,SI,Slovenia,261.755968753438,2018
SLOVENIA,21 July 2010,SVN,SI,Slovenia,256.954130434783,2017
SLOVENIA,21 July 2010,SVN,SI,Slovenia,258.406599370455,2016
SLOVENIA,21 July 2010,SVN,SI,Slovenia,267.466348241424,2015
SLOVENIA,21 July 2010,SVN,SI,Slovenia,263.078678548142,2014
SLOVENIA,21 July 2010,SVN,SI,Slovenia,254.125216262976,2013
SLOVENIA,21 July 2010,SVN,SI,Slovenia,250.381056069679,2012
SLOVENIA,21 July 2010,SVN,SI,Slovenia,256.506644968809,2011
SLOVENIA,21 July 2010,SVN,SI,Slovenia,266.569153258573,2010
SLOVENIA,21 July 2010,SVN,SI,Slovenia,233.834464043419,2009
SLOVENIA,21 July 2010,SVN,SI,Slovenia,279.842974756011,2008
SLOVENIA,21 July 2010,SVN,SI,Slovenia,324.525714285714,2007
SLOVENIA,21 July 2010,SVN,SI,Slovenia,322.005617977528,2006
SLOVENIA,21 July 2010,SVN,SI,Slovenia,329.551136363636,2005
SLOVENIA,21 July 2010,SVN,SI,Slovenia,358.698863636364,2004
SLOVENIA,21 July 2010,SVN,SI,Slovenia,400.28901734104,2003
SLOVENIA,21 July 2010,SVN,SI,Slovenia,403.47619047619,2002
SLOVENIA,21 July 2010,SVN,SI,Slovenia,418.884393063584,2001
SLOVENIA,21 July 2010,SVN,SI,Slovenia,436.71676300578,2000
SLOVENIA,21 July 2010,SVN,SI,Slovenia,459.614035087719,1999
SLOVENIA,21 July 2010,SVN,SI,Slovenia,445.290697674419,1998
SLOVENIA,21 July 2010,SVN,SI,Slovenia,427.624277456647,1997
SLOVENIA,21 July 2010,SVN,SI,Slovenia,331.413612565445,1996
SLOVENIA,21 July 2010,SVN,SI,Slovenia,376.020408163265,1995
SLOVENIA,21 July 2010,SVN,SI,Slovenia,432.984693877551,1994
SLOVENIA,21 July 2010,SVN,SI,Slovenia,272.635,1993
SLOVENIA,21 July 2010,SVN,SI,Slovenia,316.775,1992
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1991
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1990
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1989
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1988
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1987
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1986
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1985
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1984
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1983
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1982
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1981
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1980
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1979
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1978
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1977
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1976
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1975
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1974
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1973
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1972
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1971
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1970
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1969
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1968
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1967
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1966
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1965
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1964
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1963
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1962
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1961
SLOVENIA,21 July 2010,SVN,SI,Slovenia,NA,1960
SPAIN,3 August 1961,ESP,ES,Spain,NA,2020
SPAIN,3 August 1961,ESP,ES,Spain,NA,2019
SPAIN,3 August 1961,ESP,ES,Spain,157.698525390563,2018
SPAIN,3 August 1961,ESP,ES,Spain,155.495204046233,2017
SPAIN,3 August 1961,ESP,ES,Spain,143.966125159883,2016
SPAIN,3 August 1961,ESP,ES,Spain,151.501520578716,2015
SPAIN,3 August 1961,ESP,ES,Spain,151.356084052777,2014
SPAIN,3 August 1961,ESP,ES,Spain,143.596502750185,2013
SPAIN,3 August 1961,ESP,ES,Spain,122.58082736674601,2012
SPAIN,3 August 1961,ESP,ES,Spain,122.616461501328,2011
SPAIN,3 August 1961,ESP,ES,Spain,130.675287356322,2010
SPAIN,3 August 1961,ESP,ES,Spain,96.9269424661919,2009
SPAIN,3 August 1961,ESP,ES,Spain,106.544602818706,2008
SPAIN,3 August 1961,ESP,ES,Spain,157.722231050373,2007
SPAIN,3 August 1961,ESP,ES,Spain,142.329481132075,2006
SPAIN,3 August 1961,ESP,ES,Spain,142.139549291412,2005
SPAIN,3 August 1961,ESP,ES,Spain,165.402610364683,2004
SPAIN,3 August 1961,ESP,ES,Spain,175.270953368672,2003
SPAIN,3 August 1961,ESP,ES,Spain,164.451777829421,2002
SPAIN,3 August 1961,ESP,ES,Spain,168.080220453154,2001
SPAIN,3 August 1961,ESP,ES,Spain,160.402985074627,2000
SPAIN,3 August 1961,ESP,ES,Spain,172.321399390923,1999
SPAIN,3 August 1961,ESP,ES,Spain,172.975738088278,1998
SPAIN,3 August 1961,ESP,ES,Spain,147.560378018901,1997
SPAIN,3 August 1961,ESP,ES,Spain,151.702422145329,1996
SPAIN,3 August 1961,ESP,ES,Spain,133.050907796369,1995
SPAIN,3 August 1961,ESP,ES,Spain,130.176955288397,1994
SPAIN,3 August 1961,ESP,ES,Spain,121.324923241223,1993
SPAIN,3 August 1961,ESP,ES,Spain,103.59831590027,1992
SPAIN,3 August 1961,ESP,ES,Spain,123.328221260978,1991
SPAIN,3 August 1961,ESP,ES,Spain,128.849103358331,1990
SPAIN,3 August 1961,ESP,ES,Spain,132.29525528623,1989
SPAIN,3 August 1961,ESP,ES,Spain,134.416062142903,1988
SPAIN,3 August 1961,ESP,ES,Spain,129.666003593429,1987
SPAIN,3 August 1961,ESP,ES,Spain,119.157854159974,1986
SPAIN,3 August 1961,ESP,ES,Spain,111.420200462606,1985
SPAIN,3 August 1961,ESP,ES,Spain,104.711328349626,1984
SPAIN,3 August 1961,ESP,ES,Spain,93.4123909697281,1983
SPAIN,3 August 1961,ESP,ES,Spain,95.3976228718278,1982
SPAIN,3 August 1961,ESP,ES,Spain,88.4693943092042,1981
SPAIN,3 August 1961,ESP,ES,Spain,106.831405064918,1980
SPAIN,3 August 1961,ESP,ES,Spain,108.162601104121,1979
SPAIN,3 August 1961,ESP,ES,Spain,103.55179028133,1978
SPAIN,3 August 1961,ESP,ES,Spain,90.2890595009597,1977
SPAIN,3 August 1961,ESP,ES,Spain,108.289582934151,1976
SPAIN,3 August 1961,ESP,ES,Spain,88.6062195815688,1975
SPAIN,3 August 1961,ESP,ES,Spain,93.7906143987938,1974
SPAIN,3 August 1961,ESP,ES,Spain,94.7608695652174,1973
SPAIN,3 August 1961,ESP,ES,Spain,87.1011173870334,1972
SPAIN,3 August 1961,ESP,ES,Spain,85.3785421384418,1971
SPAIN,3 August 1961,ESP,ES,Spain,77.5015933715742,1970
SPAIN,3 August 1961,ESP,ES,Spain,69.1456286531526,1969
SPAIN,3 August 1961,ESP,ES,Spain,68.0282946724446,1968
SPAIN,3 August 1961,ESP,ES,Spain,59.1867852604828,1967
SPAIN,3 August 1961,ESP,ES,Spain,56.8895480043846,1966
SPAIN,3 August 1961,ESP,ES,Spain,49.0015658273832,1965
SPAIN,3 August 1961,ESP,ES,Spain,48.1914064953829,1964
SPAIN,3 August 1961,ESP,ES,Spain,46.0580067880284,1963
SPAIN,3 August 1961,ESP,ES,Spain,46.1577074128621,1962
SPAIN,3 August 1961,ESP,ES,Spain,44.9252739135787,1961
SPAIN,3 August 1961,ESP,ES,Spain,NA,1960
SWEDEN,28 September 1961,SWE,SE,Sweden,NA,2020
SWEDEN,28 September 1961,SWE,SE,Sweden,NA,2019
SWEDEN,28 September 1961,SWE,SE,Sweden,100.350196078431,2018
SWEDEN,28 September 1961,SWE,SE,Sweden,104.604247269891,2017
SWEDEN,28 September 1961,SWE,SE,Sweden,96.2990410001553,2016
SWEDEN,28 September 1961,SWE,SE,Sweden,96.4880123743233,2015
SWEDEN,28 September 1961,SWE,SE,Sweden,92.6236020053991,2014
SWEDEN,28 September 1961,SWE,SE,Sweden,84.3011538461539,2013
SWEDEN,28 September 1961,SWE,SE,Sweden,75.9615827890895,2012
SWEDEN,28 September 1961,SWE,SE,Sweden,85.0814843152257,2011
SWEDEN,28 September 1961,SWE,SE,Sweden,81.7303157093952,2010
SWEDEN,28 September 1961,SWE,SE,Sweden,63.9120545868082,2009
SWEDEN,28 September 1961,SWE,SE,Sweden,99.0114068441065,2008
SWEDEN,28 September 1961,SWE,SE,Sweden,89.3303064699205,2007
SWEDEN,28 September 1961,SWE,SE,Sweden,86.2900188323917,2006
SWEDEN,28 September 1961,SWE,SE,Sweden,87.7687175685693,2005
SWEDEN,28 September 1961,SWE,SE,Sweden,97.8539156626506,2004
SWEDEN,28 September 1961,SWE,SE,Sweden,98.2370592648162,2003
SWEDEN,28 September 1961,SWE,SE,Sweden,99.8879342547628,2002
SWEDEN,28 September 1961,SWE,SE,Sweden,98.7335562987737,2001
SWEDEN,28 September 1961,SWE,SE,Sweden,104.506844247133,2000
SWEDEN,28 September 1961,SWE,SE,Sweden,105.695335276968,1999
SWEDEN,28 September 1961,SWE,SE,Sweden,105.725997842503,1998
SWEDEN,28 September 1961,SWE,SE,Sweden,110.871602288984,1997
SWEDEN,28 September 1961,SWE,SE,Sweden,110.557849768601,1996
SWEDEN,28 September 1961,SWE,SE,Sweden,106.391823444284,1995
SWEDEN,28 September 1961,SWE,SE,Sweden,116.312207418077,1994
SWEDEN,28 September 1961,SWE,SE,Sweden,118.563197695355,1993
SWEDEN,28 September 1961,SWE,SE,Sweden,113.635081374322,1992
SWEDEN,28 September 1961,SWE,SE,Sweden,104.805166846071,1991
SWEDEN,28 September 1961,SWE,SE,Sweden,115.543118620204,1990
SWEDEN,28 September 1961,SWE,SE,Sweden,124.489996489996,1989
SWEDEN,28 September 1961,SWE,SE,Sweden,127.266387726639,1988
SWEDEN,28 September 1961,SWE,SE,Sweden,138.933471933472,1987
SWEDEN,28 September 1961,SWE,SE,Sweden,139.651170798898,1986
SWEDEN,28 September 1961,SWE,SE,Sweden,143.720699108979,1985
SWEDEN,28 September 1961,SWE,SE,Sweden,155.839194264254,1984
SWEDEN,28 September 1961,SWE,SE,Sweden,163.875042560436,1983
SWEDEN,28 September 1961,SWE,SE,Sweden,162.712491513917,1982
SWEDEN,28 September 1961,SWE,SE,Sweden,164.203315290934,1981
SWEDEN,28 September 1961,SWE,SE,Sweden,162.633613445378,1980
SWEDEN,28 September 1961,SWE,SE,Sweden,170.133512244213,1979
SWEDEN,28 September 1961,SWE,SE,Sweden,174.659879839786,1978
SWEDEN,28 September 1961,SWE,SE,Sweden,176.438127090301,1977
SWEDEN,28 September 1961,SWE,SE,Sweden,177.389463154385,1976
SWEDEN,28 September 1961,SWE,SE,Sweden,174.866089273817,1975
SWEDEN,28 September 1961,SWE,SE,Sweden,160.630845771144,1974
SWEDEN,28 September 1961,SWE,SE,Sweden,188.442269409423,1973
SWEDEN,28 September 1961,SWE,SE,Sweden,171.346217376941,1972
SWEDEN,28 September 1961,SWE,SE,Sweden,172.377748605185,1971
SWEDEN,28 September 1961,SWE,SE,Sweden,164.846507051492,1970
SWEDEN,28 September 1961,SWE,SE,Sweden,155.058669288758,1969
SWEDEN,28 September 1961,SWE,SE,Sweden,150.688140072679,1968
SWEDEN,28 September 1961,SWE,SE,Sweden,138.53165374677,1967
SWEDEN,28 September 1961,SWE,SE,Sweden,125.372788678032,1966
SWEDEN,28 September 1961,SWE,SE,Sweden,122.377728566909,1965
SWEDEN,28 September 1961,SWE,SE,Sweden,114.822119815668,1964
SWEDEN,28 September 1961,SWE,SE,Sweden,100.849073792894,1963
SWEDEN,28 September 1961,SWE,SE,Sweden,87.4827784156142,1962
SWEDEN,28 September 1961,SWE,SE,Sweden,85.334742180896,1961
SWEDEN,28 September 1961,SWE,SE,Sweden,NA,1960
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,NA,2020
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,NA,2019
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,187.792802963991,2018
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,199.887916139272,2017
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,212.110052992863,2016
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,208.933535944385,2015
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,208.401198873027,2014
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,203.450171592723,2013
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,167.636057454185,2012
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,208.955186927457,2011
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,218.383189122373,2010
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,190.830049261084,2009
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,227.272951021413,2008
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,229.896704377767,2007
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,228.653562653563,2006
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,227.964057114722,2005
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,216.437884378844,2004
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,203.369378225608,2003
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,196.206220915993,2002
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,240.185637518319,2001
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,217.568493150685,2000
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,248.416950803702,1999
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,290.41132349383,1998
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,291.215403128761,1997
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,296.982656212877,1996
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,319.753671245855,1995
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,345.896946564885,1994
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,368.382532324957,1993
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,374.292046294016,1992
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,390.184049079755,1991
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,415.902898191727,1990
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,433.431228585414,1989
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,441.571357533565,1988
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,444.695259593679,1987
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,428.606780499876,1986
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,443.703703703704,1985
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,447.0675944334,1984
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,448.669201520913,1983
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,437.387503214194,1982
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,440.457618304732,1981
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,475.465757019155,1980
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,488.989121782966,1979
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,468.69171329603,1978
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,420.654230873209,1977
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,412.178619756428,1976
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,388.723231227975,1975
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,397.372742200328,1974
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,437.431091510474,1973
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,380.812672176309,1972
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,423.087699635752,1971
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,414.442259061534,1970
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,405.555555555556,1969
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,379.760911871004,1968
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,368.189323059989,1967
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,358.490566037736,1966
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,352.660841938046,1965
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,328.03543512246,1964
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,313.58597576695,1963
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,303.029922051798,1962
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,268.871497096693,1961
SWITZERLAND,28 September 1961,CHE,CH,Switzerland,NA,1960
TURKEY,2 August 1961,TUR,TR,Turkey,NA,2020
TURKEY,2 August 1961,TUR,TR,Turkey,NA,2019
TURKEY,2 August 1961,TUR,TR,Turkey,109.727627642854,2018
TURKEY,2 August 1961,TUR,TR,Turkey,132.229872987299,2017
TURKEY,2 August 1961,TUR,TR,Turkey,137.733294083014,2016
TURKEY,2 August 1961,TUR,TR,Turkey,106.670024213075,2015
TURKEY,2 August 1961,TUR,TR,Turkey,105.330788927001,2014
TURKEY,2 August 1961,TUR,TR,Turkey,112.381355108389,2013
TURKEY,2 August 1961,TUR,TR,Turkey,100.346406181659,2012
TURKEY,2 August 1961,TUR,TR,Turkey,89.9411363747018,2011
TURKEY,2 August 1961,TUR,TR,Turkey,98.3756546950991,2010
TURKEY,2 August 1961,TUR,TR,Turkey,104.566156151937,2009
TURKEY,2 August 1961,TUR,TR,Turkey,71.9724889816748,2008
TURKEY,2 August 1961,TUR,TR,Turkey,90.3404613494699,2007
TURKEY,2 August 1961,TUR,TR,Turkey,91.837343892781,2006
TURKEY,2 August 1961,TUR,TR,Turkey,86.7593369702056,2005
TURKEY,2 August 1961,TUR,TR,Turkey,85.6275396925139,2004
TURKEY,2 August 1961,TUR,TR,Turkey,84.2946688345028,2003
TURKEY,2 August 1961,TUR,TR,Turkey,72.7959489872468,2002
TURKEY,2 August 1961,TUR,TR,Turkey,70.1918406789631,2001
TURKEY,2 August 1961,TUR,TR,Turkey,87.6694367497692,2000
TURKEY,2 August 1961,TUR,TR,Turkey,90.3394291362906,1999
TURKEY,2 August 1961,TUR,TR,Turkey,89.2303285731822,1998
TURKEY,2 August 1961,TUR,TR,Turkey,75.1409639050088,1997
TURKEY,2 August 1961,TUR,TR,Turkey,73.3988741127519,1996
TURKEY,2 August 1961,TUR,TR,Turkey,68.9700657094183,1995
TURKEY,2 August 1961,TUR,TR,Turkey,61.0134385751872,1994
TURKEY,2 August 1961,TUR,TR,Turkey,90.1515460969732,1993
TURKEY,2 August 1961,TUR,TR,Turkey,78.6306600310027,1992
TURKEY,2 August 1961,TUR,TR,Turkey,71.7937646963431,1991
TURKEY,2 August 1961,TUR,TR,Turkey,76.5821398141762,1990
TURKEY,2 August 1961,TUR,TR,Turkey,72.2738745980707,1989
TURKEY,2 August 1961,TUR,TR,Turkey,65.117727749536,1988
TURKEY,2 August 1961,TUR,TR,Turkey,71.216631950008,1987
TURKEY,2 August 1961,TUR,TR,Turkey,61.8576024106198,1986
TURKEY,2 August 1961,TUR,TR,Turkey,58.01585688148,1985
TURKEY,2 August 1961,TUR,TR,Turkey,62.8908660517509,1984
TURKEY,2 August 1961,TUR,TR,Turkey,70.2082629979743,1983
TURKEY,2 August 1961,TUR,TR,Turkey,60.3231951733543,1982
TURKEY,2 August 1961,TUR,TR,Turkey,50.8935368677157,1981
TURKEY,2 August 1961,TUR,TR,Turkey,57.4267571191922,1980
TURKEY,2 August 1961,TUR,TR,Turkey,50.395492280239,1979
TURKEY,2 August 1961,TUR,TR,Turkey,61.654698881503,1978
TURKEY,2 August 1961,TUR,TR,Turkey,50.2303794438016,1977
TURKEY,2 August 1961,TUR,TR,Turkey,47.4214866060655,1976
TURKEY,2 August 1961,TUR,TR,Turkey,35.778464750281,1975
TURKEY,2 August 1961,TUR,TR,Turkey,20.7763204960057,1974
TURKEY,2 August 1961,TUR,TR,Turkey,28.2895509532944,1973
TURKEY,2 August 1961,TUR,TR,Turkey,24.7683103272983,1972
TURKEY,2 August 1961,TUR,TR,Turkey,19.7994234926736,1971
TURKEY,2 August 1961,TUR,TR,Turkey,17.3738555237365,1970
TURKEY,2 August 1961,TUR,TR,Turkey,17.675201141453,1969
TURKEY,2 August 1961,TUR,TR,Turkey,15.7749045326249,1968
TURKEY,2 August 1961,TUR,TR,Turkey,11.7005789562007,1967
TURKEY,2 August 1961,TUR,TR,Turkey,7.92604166666667,1966
TURKEY,2 August 1961,TUR,TR,Turkey,6.25158340673629,1965
TURKEY,2 August 1961,TUR,TR,Turkey,4.04419912693083,1964
TURKEY,2 August 1961,TUR,TR,Turkey,4.56735718769617,1963
TURKEY,2 August 1961,TUR,TR,Turkey,3.2047468764861,1962
TURKEY,2 August 1961,TUR,TR,Turkey,3.2496849606744,1961
TURKEY,2 August 1961,TUR,TR,Turkey,NA,1960
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,NA,2020
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,NA,2019
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,245.619777867634,2018
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,248.566493032888,2017
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,247.759276224295,2016
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,252.370653801364,2015
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,247.854335445576,2014
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,233.025824368755,2013
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,232.936252414681,2012
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,246.94820191356,2011
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,243.048576214405,2010
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,212.431806910233,2009
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,256.61948376353,2008
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,254.56039441249,2007
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,256.481785362652,2006
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,291.848490137895,2005
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,305.550781921292,2004
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,315.956882841491,2003
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,323.36674732112,2002
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,330.914882321713,2001
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,300.204220558203,2000
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,337.333107993916,1999
UNITED KINGDOM,2 May 1961,GBR,GB,United Kingdom,332.800255877179,1998
